yr,r,g,units,value
2009,sc,smn,billions of us dollars (USD),0.239503
2009,sc,soc,billions of us dollars (USD),6.001129
2009,sc,tex,billions of us dollars (USD),6.001129
2009,sc,trk,billions of us dollars (USD),1.070776
2009,sc,trn,billions of us dollars (USD),1.070776
2009,sc,tsv,billions of us dollars (USD),1.025605
2009,sc,use,billions of us dollars (USD),2.777361
2009,sc,uti,billions of us dollars (USD),2.653654
2009,sc,wht,billions of us dollars (USD),2.777361
2009,sc,wpd,billions of us dollars (USD),6.001129
2009,sc,wrh,billions of us dollars (USD),1.025605
2009,sc,wst,billions of us dollars (USD),6.001129
2009,sc,wtt,billions of us dollars (USD),1.070776
2009,sd,adm,billions of us dollars (USD),0.223105
2009,sd,agr,billions of us dollars (USD),0.129866
2009,sd,air,billions of us dollars (USD),0.480144
2009,sd,alt,billions of us dollars (USD),0.894392
2009,sd,amb,billions of us dollars (USD),0.134191
2009,sd,amd,billions of us dollars (USD),0.043417
2009,sd,art,billions of us dollars (USD),0.043417
2009,sd,bnk,billions of us dollars (USD),0.135135
2009,sd,brd,billions of us dollars (USD),0.223105
2009,sd,cep,billions of us dollars (USD),0.273923
2009,sd,che,billions of us dollars (USD),0.273923
2009,sd,com,billions of us dollars (USD),0.223105
2009,sd,con,billions of us dollars (USD),0.480144
2009,sd,dat,billions of us dollars (USD),0.223105
2009,sd,edu,billions of us dollars (USD),1.211838
2009,sd,eec,billions of us dollars (USD),0.273923
2009,sd,fdd,billions of us dollars (USD),0.36895
2009,sd,fen,billions of us dollars (USD),0.36895
2009,sd,fin,billions of us dollars (USD),0.135135
2009,sd,fmt,billions of us dollars (USD),0.273923
2009,sd,fnd,billions of us dollars (USD),0.36895
2009,sd,fof,billions of us dollars (USD),0.043417
2009,sd,fpd,billions of us dollars (USD),0.273923
2009,sd,gmt,billions of us dollars (USD),0.273923
2009,sd,grd,billions of us dollars (USD),0.480144
2009,sd,hos,billions of us dollars (USD),0.060465
2009,sd,hou,billions of us dollars (USD),0.223105
2009,sd,ins,billions of us dollars (USD),0.135135
2009,sd,leg,billions of us dollars (USD),0.223105
2009,sd,man,billions of us dollars (USD),0.223105
2009,sd,mch,billions of us dollars (USD),0.273923
2009,sd,min,billions of us dollars (USD),0.129866
2009,sd,mmf,billions of us dollars (USD),0.273923
2009,sd,mot,billions of us dollars (USD),0.273923
2009,sd,mov,billions of us dollars (USD),0.223105
2009,sd,mvt,billions of us dollars (USD),0.273923
2009,sd,nmp,billions of us dollars (USD),0.273923
2009,sd,nrs,billions of us dollars (USD),0.134191
2009,sd,oil,billions of us dollars (USD),0.129866
2009,sd,ore,billions of us dollars (USD),0.223105
2009,sd,osv,billions of us dollars (USD),0.273923
2009,sd,ote,billions of us dollars (USD),0.273923
2009,sd,oth,billions of us dollars (USD),0.273923
2009,sd,otr,billions of us dollars (USD),0.480144
2009,sd,ott,billions of us dollars (USD),0.273923
2009,sd,pet,billions of us dollars (USD),0.273923
2009,sd,pip,billions of us dollars (USD),0.480144
2009,sd,pla,billions of us dollars (USD),0.273923
2009,sd,pmt,billions of us dollars (USD),0.273923
2009,sd,ppd,billions of us dollars (USD),0.894392
2009,sd,pri,billions of us dollars (USD),0.894392
2009,sd,pub,billions of us dollars (USD),0.223105
2009,sd,rec,billions of us dollars (USD),0.043417
2009,sd,rnt,billions of us dollars (USD),0.223105
2009,sd,sec,billions of us dollars (USD),0.135135
2009,sd,sle,billions of us dollars (USD),0.36895
2009,sd,slg,billions of us dollars (USD),0.36895
2009,sd,smn,billions of us dollars (USD),0.129866
2009,sd,soc,billions of us dollars (USD),0.894392
2009,sd,tex,billions of us dollars (USD),0.894392
2009,sd,trk,billions of us dollars (USD),0.480144
2009,sd,trn,billions of us dollars (USD),0.480144
2009,sd,tsv,billions of us dollars (USD),0.223105
2009,sd,use,billions of us dollars (USD),0.273923
2009,sd,wht,billions of us dollars (USD),0.273923
2009,sd,wpd,billions of us dollars (USD),0.894392
2009,sd,wrh,billions of us dollars (USD),0.223105
2009,sd,wst,billions of us dollars (USD),0.894392
2009,sd,wtt,billions of us dollars (USD),0.480144
2009,tn,adm,billions of us dollars (USD),0.890583
2009,tn,agr,billions of us dollars (USD),0.381408
2009,tn,air,billions of us dollars (USD),2.204291
2009,tn,alt,billions of us dollars (USD),8.749889
2009,tn,amb,billions of us dollars (USD),1.279444
2009,tn,amd,billions of us dollars (USD),0.144638
2009,tn,art,billions of us dollars (USD),0.144638
2009,tn,bnk,billions of us dollars (USD),0.236118
2009,tn,brd,billions of us dollars (USD),0.890583
2009,tn,cep,billions of us dollars (USD),1.56578
2009,tn,che,billions of us dollars (USD),1.56578
2009,tn,com,billions of us dollars (USD),0.890583
2009,tn,con,billions of us dollars (USD),2.204291
2009,tn,dat,billions of us dollars (USD),0.890583
2009,tn,edu,billions of us dollars (USD),8.957181
2009,tn,eec,billions of us dollars (USD),1.56578
2009,tn,fdd,billions of us dollars (USD),1.884958
2009,tn,fen,billions of us dollars (USD),1.884958
2009,tn,fin,billions of us dollars (USD),0.236118
2009,tn,fmt,billions of us dollars (USD),1.56578
2009,tn,fnd,billions of us dollars (USD),1.884958
2009,tn,fof,billions of us dollars (USD),0.144638
2009,tn,fpd,billions of us dollars (USD),1.56578
2009,tn,gmt,billions of us dollars (USD),1.56578
2009,tn,grd,billions of us dollars (USD),2.204291
2009,tn,hos,billions of us dollars (USD),0.466221
2009,tn,hou,billions of us dollars (USD),0.890583
2009,tn,ins,billions of us dollars (USD),0.236118
2009,tn,leg,billions of us dollars (USD),0.890583
2009,tn,man,billions of us dollars (USD),0.890583
2009,tn,mch,billions of us dollars (USD),1.56578
2009,tn,min,billions of us dollars (USD),0.381408
2009,tn,mmf,billions of us dollars (USD),1.56578
2009,tn,mot,billions of us dollars (USD),1.56578
2009,tn,mov,billions of us dollars (USD),0.890583
2009,tn,mvt,billions of us dollars (USD),1.56578
2009,tn,nmp,billions of us dollars (USD),1.56578
2009,tn,nrs,billions of us dollars (USD),1.279444
2009,tn,oil,billions of us dollars (USD),0.381408
2009,tn,ore,billions of us dollars (USD),0.890583
2009,tn,osv,billions of us dollars (USD),1.56578
2009,tn,ote,billions of us dollars (USD),1.56578
2009,tn,oth,billions of us dollars (USD),1.56578
2009,tn,otr,billions of us dollars (USD),2.204291
2009,tn,ott,billions of us dollars (USD),1.56578
2009,tn,pet,billions of us dollars (USD),1.56578
2009,tn,pip,billions of us dollars (USD),2.204291
2009,tn,pla,billions of us dollars (USD),1.56578
2009,tn,pmt,billions of us dollars (USD),1.56578
2009,tn,ppd,billions of us dollars (USD),8.749889
2009,tn,pri,billions of us dollars (USD),8.749889
2009,tn,pub,billions of us dollars (USD),0.890583
2009,tn,rec,billions of us dollars (USD),0.144638
2009,tn,rnt,billions of us dollars (USD),0.890583
2009,tn,sec,billions of us dollars (USD),0.236118
2009,tn,sle,billions of us dollars (USD),1.884958
2009,tn,slg,billions of us dollars (USD),1.884958
2009,tn,smn,billions of us dollars (USD),0.381408
2009,tn,soc,billions of us dollars (USD),8.749889
2009,tn,tex,billions of us dollars (USD),8.749889
2009,tn,trk,billions of us dollars (USD),2.204291
2009,tn,trn,billions of us dollars (USD),2.204291
2009,tn,tsv,billions of us dollars (USD),0.890583
2009,tn,use,billions of us dollars (USD),1.56578
2009,tn,wht,billions of us dollars (USD),1.56578
2009,tn,wpd,billions of us dollars (USD),8.749889
2009,tn,wrh,billions of us dollars (USD),0.890583
2009,tn,wst,billions of us dollars (USD),8.749889
2009,tn,wtt,billions of us dollars (USD),2.204291
2009,tx,adm,billions of us dollars (USD),1.825325
2009,tx,agr,billions of us dollars (USD),0.863925
2009,tx,air,billions of us dollars (USD),6.776659
2009,tx,alt,billions of us dollars (USD),26.582564
2009,tx,amb,billions of us dollars (USD),2.519399
2009,tx,amd,billions of us dollars (USD),0.17913
2009,tx,art,billions of us dollars (USD),0.17913
2009,tx,bnk,billions of us dollars (USD),1.242925
2009,tx,brd,billions of us dollars (USD),1.825325
2009,tx,cep,billions of us dollars (USD),5.75397
2009,tx,che,billions of us dollars (USD),5.75397
2009,tx,com,billions of us dollars (USD),1.825325
2009,tx,con,billions of us dollars (USD),6.776659
2009,tx,dat,billions of us dollars (USD),1.825325
2009,tx,edu,billions of us dollars (USD),44.354519
2009,tx,eec,billions of us dollars (USD),5.75397
2009,tx,fdd,billions of us dollars (USD),6.358611
2009,tx,fen,billions of us dollars (USD),6.358611
2009,tx,fin,billions of us dollars (USD),1.242925
2009,tx,fmt,billions of us dollars (USD),5.75397
2009,tx,fnd,billions of us dollars (USD),6.358611
2009,tx,fof,billions of us dollars (USD),0.17913
2009,tx,fpd,billions of us dollars (USD),5.75397
2009,tx,gmt,billions of us dollars (USD),5.75397
2009,tx,grd,billions of us dollars (USD),6.776659
2009,tx,hos,billions of us dollars (USD),3.763065
2009,tx,hou,billions of us dollars (USD),1.825325
2009,tx,ins,billions of us dollars (USD),1.242925
2009,tx,leg,billions of us dollars (USD),1.825325
2009,tx,man,billions of us dollars (USD),1.825325
2009,tx,mch,billions of us dollars (USD),5.75397
2009,tx,min,billions of us dollars (USD),0.863925
2009,tx,mmf,billions of us dollars (USD),5.75397
2009,tx,mot,billions of us dollars (USD),5.75397
2009,tx,mov,billions of us dollars (USD),1.825325
2009,tx,mvt,billions of us dollars (USD),5.75397
2009,tx,nmp,billions of us dollars (USD),5.75397
2009,tx,nrs,billions of us dollars (USD),2.519399
2009,tx,oil,billions of us dollars (USD),0.863925
2009,tx,ore,billions of us dollars (USD),1.825325
2009,tx,osv,billions of us dollars (USD),5.75397
2009,tx,ote,billions of us dollars (USD),5.75397
2009,tx,oth,billions of us dollars (USD),5.75397
2009,tx,otr,billions of us dollars (USD),6.776659
2009,tx,ott,billions of us dollars (USD),5.75397
2009,tx,pet,billions of us dollars (USD),5.75397
2009,tx,pip,billions of us dollars (USD),6.776659
2009,tx,pla,billions of us dollars (USD),5.75397
2009,tx,pmt,billions of us dollars (USD),5.75397
2009,tx,ppd,billions of us dollars (USD),26.582564
2009,tx,pri,billions of us dollars (USD),26.582564
2009,tx,pub,billions of us dollars (USD),1.825325
2009,tx,rec,billions of us dollars (USD),0.17913
2009,tx,rnt,billions of us dollars (USD),1.825325
2009,tx,sec,billions of us dollars (USD),1.242925
2009,tx,sle,billions of us dollars (USD),6.358611
2009,tx,slg,billions of us dollars (USD),6.358611
2009,tx,smn,billions of us dollars (USD),0.863925
2009,tx,soc,billions of us dollars (USD),26.582564
2009,tx,tex,billions of us dollars (USD),26.582564
2009,tx,trk,billions of us dollars (USD),6.776659
2009,tx,trn,billions of us dollars (USD),6.776659
2009,tx,tsv,billions of us dollars (USD),1.825325
2009,tx,use,billions of us dollars (USD),5.75397
2009,tx,uti,billions of us dollars (USD),0.095543
2009,tx,wht,billions of us dollars (USD),5.75397
2009,tx,wpd,billions of us dollars (USD),26.582564
2009,tx,wrh,billions of us dollars (USD),1.825325
2009,tx,wst,billions of us dollars (USD),26.582564
2009,tx,wtt,billions of us dollars (USD),6.776659
2009,ut,adm,billions of us dollars (USD),0.784819
2009,ut,agr,billions of us dollars (USD),0.183443
2009,ut,air,billions of us dollars (USD),1.325376
2009,ut,alt,billions of us dollars (USD),2.458093
2009,ut,amb,billions of us dollars (USD),0.393241
2009,ut,amd,billions of us dollars (USD),0.056119
2009,ut,art,billions of us dollars (USD),0.056119
2009,ut,bnk,billions of us dollars (USD),0.243708
2009,ut,brd,billions of us dollars (USD),0.784819
2009,ut,cep,billions of us dollars (USD),0.759062
2009,ut,che,billions of us dollars (USD),0.759062
2009,ut,com,billions of us dollars (USD),0.784819
2009,ut,con,billions of us dollars (USD),1.325376
2009,ut,dat,billions of us dollars (USD),0.784819
2009,ut,edu,billions of us dollars (USD),6.370956
2009,ut,eec,billions of us dollars (USD),0.759062
2009,ut,fbp,billions of us dollars (USD),0.164993
2009,ut,fbt,billions of us dollars (USD),0.164993
2009,ut,fdd,billions of us dollars (USD),1.24606
2009,ut,fen,billions of us dollars (USD),1.24606
2009,ut,fin,billions of us dollars (USD),0.243708
2009,ut,fmt,billions of us dollars (USD),0.759062
2009,ut,fnd,billions of us dollars (USD),1.24606
2009,ut,fof,billions of us dollars (USD),0.056119
2009,ut,fpd,billions of us dollars (USD),0.759062
2009,ut,gmt,billions of us dollars (USD),0.759062
2009,ut,grd,billions of us dollars (USD),1.325376
2009,ut,hos,billions of us dollars (USD),0.927095
2009,ut,hou,billions of us dollars (USD),0.784819
2009,ut,ins,billions of us dollars (USD),0.243708
2009,ut,leg,billions of us dollars (USD),0.784819
2009,ut,man,billions of us dollars (USD),0.784819
2009,ut,mch,billions of us dollars (USD),0.759062
2009,ut,min,billions of us dollars (USD),0.183443
2009,ut,mmf,billions of us dollars (USD),0.759062
2009,ut,mot,billions of us dollars (USD),0.759062
2009,ut,mov,billions of us dollars (USD),0.784819
2009,ut,mvt,billions of us dollars (USD),0.759062
2009,ut,nmp,billions of us dollars (USD),0.759062
2009,ut,nrs,billions of us dollars (USD),0.393241
2009,ut,oil,billions of us dollars (USD),0.183443
2009,ut,ore,billions of us dollars (USD),0.784819
2009,ut,osv,billions of us dollars (USD),0.759062
2009,ut,ote,billions of us dollars (USD),0.759062
2009,ut,oth,billions of us dollars (USD),0.759062
2009,ut,otr,billions of us dollars (USD),1.325376
2009,ut,ott,billions of us dollars (USD),0.759062
2009,ut,pet,billions of us dollars (USD),0.759062
2009,ut,pip,billions of us dollars (USD),1.325376
2009,ut,pla,billions of us dollars (USD),0.759062
2009,ut,pmt,billions of us dollars (USD),0.759062
2009,ut,ppd,billions of us dollars (USD),2.458093
2009,ut,pri,billions of us dollars (USD),2.458093
2009,ut,pub,billions of us dollars (USD),0.784819
2009,ut,rec,billions of us dollars (USD),0.056119
2009,ut,res,billions of us dollars (USD),0.164993
2009,ut,rnt,billions of us dollars (USD),0.784819
2009,ut,sec,billions of us dollars (USD),0.243708
2009,ut,sle,billions of us dollars (USD),1.24606
2009,ut,slg,billions of us dollars (USD),1.24606
2009,ut,smn,billions of us dollars (USD),0.183443
2009,ut,soc,billions of us dollars (USD),2.458093
2009,ut,tex,billions of us dollars (USD),2.458093
2009,ut,trk,billions of us dollars (USD),1.325376
2009,ut,trn,billions of us dollars (USD),1.325376
2009,ut,tsv,billions of us dollars (USD),0.784819
2009,ut,use,billions of us dollars (USD),0.759062
2009,ut,uti,billions of us dollars (USD),0.001654
2009,ut,wht,billions of us dollars (USD),0.759062
2009,ut,wpd,billions of us dollars (USD),2.458093
2009,ut,wrh,billions of us dollars (USD),0.784819
2009,ut,wst,billions of us dollars (USD),2.458093
2009,ut,wtt,billions of us dollars (USD),1.325376
2009,va,adm,billions of us dollars (USD),1.36589
2009,va,agr,billions of us dollars (USD),0.226464
2009,va,air,billions of us dollars (USD),2.987783
2009,va,alt,billions of us dollars (USD),7.888513
2009,va,amb,billions of us dollars (USD),1.128702
2009,va,amd,billions of us dollars (USD),0.113746
2009,va,art,billions of us dollars (USD),0.113746
2009,va,bnk,billions of us dollars (USD),1.005376
2009,va,brd,billions of us dollars (USD),1.36589
2009,va,cep,billions of us dollars (USD),3.364904
2009,va,che,billions of us dollars (USD),3.364904
2009,va,com,billions of us dollars (USD),1.36589
2009,va,con,billions of us dollars (USD),2.987783
2009,va,dat,billions of us dollars (USD),1.36589
2009,va,edu,billions of us dollars (USD),14.755276
2009,va,eec,billions of us dollars (USD),3.364904
2009,va,fbp,billions of us dollars (USD),0.447477
2009,va,fbt,billions of us dollars (USD),0.447477
2009,va,fdd,billions of us dollars (USD),3.587345
2009,va,fen,billions of us dollars (USD),3.587345
2009,va,fin,billions of us dollars (USD),1.005376
2009,va,fmt,billions of us dollars (USD),3.364904
2009,va,fnd,billions of us dollars (USD),3.587345
2009,va,fof,billions of us dollars (USD),0.113746
2009,va,fpd,billions of us dollars (USD),3.364904
2009,va,gmt,billions of us dollars (USD),3.364904
2009,va,grd,billions of us dollars (USD),2.987783
2009,va,hos,billions of us dollars (USD),2.99171
2009,va,hou,billions of us dollars (USD),1.36589
2009,va,ins,billions of us dollars (USD),1.005376
2009,va,leg,billions of us dollars (USD),1.36589
2009,va,man,billions of us dollars (USD),1.36589
2009,va,mch,billions of us dollars (USD),3.364904
2009,va,min,billions of us dollars (USD),0.226464
2009,va,mmf,billions of us dollars (USD),3.364904
2009,va,mot,billions of us dollars (USD),3.364904
2009,va,mov,billions of us dollars (USD),1.36589
2009,va,mvt,billions of us dollars (USD),3.364904
2009,va,nmp,billions of us dollars (USD),3.364904
2009,va,nrs,billions of us dollars (USD),1.128702
2009,va,oil,billions of us dollars (USD),0.226464
2009,va,ore,billions of us dollars (USD),1.36589
2009,va,osv,billions of us dollars (USD),3.364904
2009,va,ote,billions of us dollars (USD),3.364904
2009,va,oth,billions of us dollars (USD),3.364904
2009,va,otr,billions of us dollars (USD),2.987783
2009,va,ott,billions of us dollars (USD),3.364904
2009,va,pet,billions of us dollars (USD),3.364904
2009,va,pip,billions of us dollars (USD),2.987783
2009,va,pla,billions of us dollars (USD),3.364904
2009,va,pmt,billions of us dollars (USD),3.364904
2009,va,ppd,billions of us dollars (USD),7.888513
2009,va,pri,billions of us dollars (USD),7.888513
2009,va,pub,billions of us dollars (USD),1.36589
2009,va,rec,billions of us dollars (USD),0.113746
2009,va,res,billions of us dollars (USD),0.447477
2009,va,rnt,billions of us dollars (USD),1.36589
2009,va,sec,billions of us dollars (USD),1.005376
2009,va,sle,billions of us dollars (USD),3.587345
2009,va,slg,billions of us dollars (USD),3.587345
2009,va,smn,billions of us dollars (USD),0.226464
2009,va,soc,billions of us dollars (USD),7.888513
2009,va,tex,billions of us dollars (USD),7.888513
2009,va,trk,billions of us dollars (USD),2.987783
2009,va,trn,billions of us dollars (USD),2.987783
2009,va,tsv,billions of us dollars (USD),1.36589
2009,va,use,billions of us dollars (USD),3.364904
2009,va,uti,billions of us dollars (USD),0.002453
2009,va,wht,billions of us dollars (USD),3.364904
2009,va,wpd,billions of us dollars (USD),7.888513
2009,va,wrh,billions of us dollars (USD),1.36589
2009,va,wst,billions of us dollars (USD),7.888513
2009,va,wtt,billions of us dollars (USD),2.987783
2009,vt,adm,billions of us dollars (USD),0.164911
2009,vt,agr,billions of us dollars (USD),0.073121
2009,vt,air,billions of us dollars (USD),0.335679
2009,vt,alt,billions of us dollars (USD),1.359222
2009,vt,amb,billions of us dollars (USD),0.164536
2009,vt,amd,billions of us dollars (USD),0.017059
2009,vt,art,billions of us dollars (USD),0.017059
2009,vt,bnk,billions of us dollars (USD),0.164354
2009,vt,brd,billions of us dollars (USD),0.164911
2009,vt,cep,billions of us dollars (USD),0.272026
2009,vt,che,billions of us dollars (USD),0.272026
2009,vt,com,billions of us dollars (USD),0.164911
2009,vt,con,billions of us dollars (USD),0.335679
2009,vt,dat,billions of us dollars (USD),0.164911
2009,vt,edu,billions of us dollars (USD),2.269224
2009,vt,eec,billions of us dollars (USD),0.272026
2009,vt,fbp,billions of us dollars (USD),0.044752
2009,vt,fbt,billions of us dollars (USD),0.044752
2009,vt,fdd,billions of us dollars (USD),0.389497
2009,vt,fen,billions of us dollars (USD),0.389497
2009,vt,fin,billions of us dollars (USD),0.164354
2009,vt,fmt,billions of us dollars (USD),0.272026
2009,vt,fnd,billions of us dollars (USD),0.389497
2009,vt,fof,billions of us dollars (USD),0.017059
2009,vt,fpd,billions of us dollars (USD),0.272026
2009,vt,gmt,billions of us dollars (USD),0.272026
2009,vt,grd,billions of us dollars (USD),0.335679
2009,vt,hos,billions of us dollars (USD),0.020175
2009,vt,hou,billions of us dollars (USD),0.164911
2009,vt,ins,billions of us dollars (USD),0.164354
2009,vt,leg,billions of us dollars (USD),0.164911
2009,vt,man,billions of us dollars (USD),0.164911
2009,vt,mch,billions of us dollars (USD),0.272026
2009,vt,min,billions of us dollars (USD),0.073121
2009,vt,mmf,billions of us dollars (USD),0.272026
2009,vt,mot,billions of us dollars (USD),0.272026
2009,vt,mov,billions of us dollars (USD),0.164911
2009,vt,mvt,billions of us dollars (USD),0.272026
2009,vt,nmp,billions of us dollars (USD),0.272026
2009,vt,nrs,billions of us dollars (USD),0.164536
2009,vt,oil,billions of us dollars (USD),0.073121
2009,vt,ore,billions of us dollars (USD),0.164911
2009,vt,osv,billions of us dollars (USD),0.272026
2009,vt,ote,billions of us dollars (USD),0.272026
2009,vt,oth,billions of us dollars (USD),0.272026
2009,vt,otr,billions of us dollars (USD),0.335679
2009,vt,ott,billions of us dollars (USD),0.272026
2009,vt,pet,billions of us dollars (USD),0.272026
2009,vt,pip,billions of us dollars (USD),0.335679
2009,vt,pla,billions of us dollars (USD),0.272026
2009,vt,pmt,billions of us dollars (USD),0.272026
2009,vt,ppd,billions of us dollars (USD),1.359222
2009,vt,pri,billions of us dollars (USD),1.359222
2009,vt,pub,billions of us dollars (USD),0.164911
2009,vt,rec,billions of us dollars (USD),0.017059
2009,vt,res,billions of us dollars (USD),0.044752
2009,vt,rnt,billions of us dollars (USD),0.164911
2009,vt,sec,billions of us dollars (USD),0.164354
2009,vt,sle,billions of us dollars (USD),0.389497
2009,vt,slg,billions of us dollars (USD),0.389497
2009,vt,smn,billions of us dollars (USD),0.073121
2009,vt,soc,billions of us dollars (USD),1.359222
2009,vt,tex,billions of us dollars (USD),1.359222
2009,vt,trk,billions of us dollars (USD),0.335679
2009,vt,trn,billions of us dollars (USD),0.335679
2009,vt,tsv,billions of us dollars (USD),0.164911
2009,vt,use,billions of us dollars (USD),0.272026
2009,vt,uti,billions of us dollars (USD),0.029407
2009,vt,wht,billions of us dollars (USD),0.272026
2009,vt,wpd,billions of us dollars (USD),1.359222
2009,vt,wrh,billions of us dollars (USD),0.164911
2009,vt,wst,billions of us dollars (USD),1.359222
2009,vt,wtt,billions of us dollars (USD),0.335679
2009,wa,adm,billions of us dollars (USD),0.777996
2009,wa,agr,billions of us dollars (USD),0.9265
2009,wa,air,billions of us dollars (USD),2.896426
2009,wa,alt,billions of us dollars (USD),8.18902
2009,wa,amb,billions of us dollars (USD),1.802465
2009,wa,amd,billions of us dollars (USD),0.14342
2009,wa,art,billions of us dollars (USD),0.14342
2009,wa,bnk,billions of us dollars (USD),1.110674
2009,wa,brd,billions of us dollars (USD),0.777996
2009,wa,cep,billions of us dollars (USD),2.055462
2009,wa,che,billions of us dollars (USD),2.055462
2009,wa,com,billions of us dollars (USD),0.777996
2009,wa,con,billions of us dollars (USD),2.896426
2009,wa,dat,billions of us dollars (USD),0.777996
2009,wa,edu,billions of us dollars (USD),15.295072
2009,wa,eec,billions of us dollars (USD),2.055462
2009,wa,fbp,billions of us dollars (USD),0.500285
2009,wa,fbt,billions of us dollars (USD),0.500285
2009,wa,fdd,billions of us dollars (USD),2.322989
2009,wa,fen,billions of us dollars (USD),2.322989
2009,wa,fin,billions of us dollars (USD),1.110674
2009,wa,fmt,billions of us dollars (USD),2.055462
2009,wa,fnd,billions of us dollars (USD),2.322989
2009,wa,fof,billions of us dollars (USD),0.14342
2009,wa,fpd,billions of us dollars (USD),2.055462
2009,wa,gmt,billions of us dollars (USD),2.055462
2009,wa,grd,billions of us dollars (USD),2.896426
2009,wa,hos,billions of us dollars (USD),1.859169
2009,wa,hou,billions of us dollars (USD),0.777996
2009,wa,ins,billions of us dollars (USD),1.110674
2009,wa,leg,billions of us dollars (USD),0.777996
2009,wa,man,billions of us dollars (USD),0.777996
2009,wa,mch,billions of us dollars (USD),2.055462
2009,wa,min,billions of us dollars (USD),0.9265
2009,wa,mmf,billions of us dollars (USD),2.055462
2009,wa,mot,billions of us dollars (USD),2.055462
2009,wa,mov,billions of us dollars (USD),0.777996
2009,wa,mvt,billions of us dollars (USD),2.055462
2009,wa,nmp,billions of us dollars (USD),2.055462
2009,wa,nrs,billions of us dollars (USD),1.802465
2009,wa,oil,billions of us dollars (USD),0.9265
2009,wa,ore,billions of us dollars (USD),0.777996
2009,wa,osv,billions of us dollars (USD),2.055462
2009,wa,ote,billions of us dollars (USD),2.055462
2009,wa,oth,billions of us dollars (USD),2.055462
2009,wa,otr,billions of us dollars (USD),2.896426
2009,wa,ott,billions of us dollars (USD),2.055462
2009,wa,pet,billions of us dollars (USD),2.055462
2009,wa,pip,billions of us dollars (USD),2.896426
2009,wa,pla,billions of us dollars (USD),2.055462
2009,wa,pmt,billions of us dollars (USD),2.055462
2009,wa,ppd,billions of us dollars (USD),8.18902
2009,wa,pri,billions of us dollars (USD),8.18902
2009,wa,pub,billions of us dollars (USD),0.777996
2009,wa,rec,billions of us dollars (USD),0.14342
2009,wa,res,billions of us dollars (USD),0.500285
2009,wa,rnt,billions of us dollars (USD),0.777996
2009,wa,sec,billions of us dollars (USD),1.110674
2009,wa,sle,billions of us dollars (USD),2.322989
2009,wa,slg,billions of us dollars (USD),2.322989
2009,wa,smn,billions of us dollars (USD),0.9265
2009,wa,soc,billions of us dollars (USD),8.18902
2009,wa,tex,billions of us dollars (USD),8.18902
2009,wa,trk,billions of us dollars (USD),2.896426
2009,wa,trn,billions of us dollars (USD),2.896426
2009,wa,tsv,billions of us dollars (USD),0.777996
2009,wa,use,billions of us dollars (USD),2.055462
2009,wa,uti,billions of us dollars (USD),0.063783
2009,wa,wht,billions of us dollars (USD),2.055462
2009,wa,wpd,billions of us dollars (USD),8.18902
2009,wa,wrh,billions of us dollars (USD),0.777996
2009,wa,wst,billions of us dollars (USD),8.18902
2009,wa,wtt,billions of us dollars (USD),2.896426
2009,wi,adm,billions of us dollars (USD),0.66426
2009,wi,agr,billions of us dollars (USD),0.628189
2009,wi,air,billions of us dollars (USD),2.162554
2009,wi,alt,billions of us dollars (USD),7.736417
2009,wi,amb,billions of us dollars (USD),0.588734
2009,wi,amd,billions of us dollars (USD),0.039027
2009,wi,art,billions of us dollars (USD),0.039027
2009,wi,bnk,billions of us dollars (USD),1.262365
2009,wi,brd,billions of us dollars (USD),0.66426
2009,wi,cep,billions of us dollars (USD),3.963819
2009,wi,che,billions of us dollars (USD),3.963819
2009,wi,com,billions of us dollars (USD),0.66426
2009,wi,con,billions of us dollars (USD),2.162554
2009,wi,dat,billions of us dollars (USD),0.66426
2009,wi,edu,billions of us dollars (USD),10.71703
2009,wi,eec,billions of us dollars (USD),3.963819
2009,wi,fdd,billions of us dollars (USD),1.944877
2009,wi,fen,billions of us dollars (USD),1.944877
2009,wi,fin,billions of us dollars (USD),1.262365
2009,wi,fmt,billions of us dollars (USD),3.963819
2009,wi,fnd,billions of us dollars (USD),1.944877
2009,wi,fof,billions of us dollars (USD),0.039027
2009,wi,fpd,billions of us dollars (USD),3.963819
2009,wi,gmt,billions of us dollars (USD),3.963819
2009,wi,grd,billions of us dollars (USD),2.162554
2009,wi,hos,billions of us dollars (USD),1.142446
2009,wi,hou,billions of us dollars (USD),0.66426
2009,wi,ins,billions of us dollars (USD),1.262365
2009,wi,leg,billions of us dollars (USD),0.66426
2009,wi,man,billions of us dollars (USD),0.66426
2009,wi,mch,billions of us dollars (USD),3.963819
2009,wi,min,billions of us dollars (USD),0.628189
2009,wi,mmf,billions of us dollars (USD),3.963819
2009,wi,mot,billions of us dollars (USD),3.963819
2009,wi,mov,billions of us dollars (USD),0.66426
2009,wi,mvt,billions of us dollars (USD),3.963819
2009,wi,nmp,billions of us dollars (USD),3.963819
2009,wi,nrs,billions of us dollars (USD),0.588734
2009,wi,oil,billions of us dollars (USD),0.628189
2009,wi,ore,billions of us dollars (USD),0.66426
2009,wi,osv,billions of us dollars (USD),3.963819
2009,wi,ote,billions of us dollars (USD),3.963819
2009,wi,oth,billions of us dollars (USD),3.963819
2009,wi,otr,billions of us dollars (USD),2.162554
2009,wi,ott,billions of us dollars (USD),3.963819
2009,wi,pet,billions of us dollars (USD),3.963819
