yr,g,s,units,value
2007,dpr_dat,supply,billions of us dollars (USD),86.353
2007,dpr_dat,sys_com,billions of us dollars (USD),3.034
2007,dpr_dat,tax,billions of us dollars (USD),0.598
2007,dpr_dat,taxlessubsidies,billions of us dollars (USD),0.598
2007,drl_smn,basicsupply,billions of us dollars (USD),52.687
2007,drl_smn,drl_smn,billions of us dollars (USD),37.913
2007,drl_smn,oil_oil,billions of us dollars (USD),13.977
2007,drl_smn,oth_smn,billions of us dollars (USD),0.796
2007,drl_smn,output,billions of us dollars (USD),52.687
2007,drl_smn,supply,billions of us dollars (USD),52.687
2007,dry_agr,basicsupply,billions of us dollars (USD),35.647
2007,dry_agr,dry_agr,billions of us dollars (USD),35.638
2007,dry_agr,imports,billions of us dollars (USD),0.008
2007,dry_agr,margins,billions of us dollars (USD),3.598
2007,dry_agr,output,billions of us dollars (USD),35.638
2007,dry_agr,supply,billions of us dollars (USD),41.652
2007,dry_agr,tax,billions of us dollars (USD),0.08
2007,dry_agr,taxlessubsidies,billions of us dollars (USD),0.08
2007,dry_agr,trdtrn,billions of us dollars (USD),5.925
2007,dry_agr,trncost,billions of us dollars (USD),2.327
2007,dry_fbp,asp_fbp,billions of us dollars (USD),0.005
2007,dry_fbp,basicsupply,billions of us dollars (USD),15.166
2007,dry_fbp,brk_fbp,billions of us dollars (USD),0.018
2007,dry_fbp,can_fbp,billions of us dollars (USD),0.042
2007,dry_fbp,chs_fbp,billions of us dollars (USD),1.406
2007,dry_fbp,cok_fbp,billions of us dollars (USD),0.013
2007,dry_fbp,dry_fbp,billions of us dollars (USD),11.211
2007,dry_fbp,duties,billions of us dollars (USD),0.011
2007,dry_fbp,ice_fbp,billions of us dollars (USD),0.079
2007,dry_fbp,imports,billions of us dollars (USD),0.72
2007,dry_fbp,margins,billions of us dollars (USD),5.254
2007,dry_fbp,mlk_fbp,billions of us dollars (USD),1.544
2007,dry_fbp,ofm_fbp,billions of us dollars (USD),0.035
2007,dry_fbp,output,billions of us dollars (USD),14.446
2007,dry_fbp,sea_fbp,billions of us dollars (USD),0.038
2007,dry_fbp,spc_fbp,billions of us dollars (USD),0.003
2007,dry_fbp,sug_fbp,billions of us dollars (USD),0.051
2007,dry_fbp,supply,billions of us dollars (USD),21.147
2007,dry_fbp,tax,billions of us dollars (USD),0.397
2007,dry_fbp,taxlessubsidies,billions of us dollars (USD),0.409
2007,dry_fbp,trdtrn,billions of us dollars (USD),5.573
2007,dry_fbp,trncost,billions of us dollars (USD),0.319
2007,dry_osv,amd_amd,billions of us dollars (USD),0.093
2007,dry_osv,basicsupply,billions of us dollars (USD),25.406
2007,dry_osv,dry_osv,billions of us dollars (USD),25.205
2007,dry_osv,gmt_gmt,billions of us dollars (USD),0.107
2007,dry_osv,output,billions of us dollars (USD),25.406
2007,dry_osv,supply,billions of us dollars (USD),25.898
2007,dry_osv,tax,billions of us dollars (USD),0.492
2007,dry_osv,taxlessubsidies,billions of us dollars (USD),0.492
2007,dwe_adm,basicsupply,billions of us dollars (USD),139.98
2007,dwe_adm,bui_ott,billions of us dollars (USD),0.971
2007,dwe_adm,dwe_adm,billions of us dollars (USD),138.445
2007,dwe_adm,gmt_gmt,billions of us dollars (USD),0.012
2007,dwe_adm,oth_ott,billions of us dollars (USD),0.194
2007,dwe_adm,oth_slg,billions of us dollars (USD),0.358
2007,dwe_adm,output,billions of us dollars (USD),139.98
2007,dwe_adm,supply,billions of us dollars (USD),141.117
2007,dwe_adm,tax,billions of us dollars (USD),1.138
2007,dwe_adm,taxlessubsidies,billions of us dollars (USD),1.138
2007,ecm_cep,basicsupply,billions of us dollars (USD),73.433
2007,ecm_cep,brd_cep,billions of us dollars (USD),0.002
2007,ecm_cep,ctm_cep,billions of us dollars (USD),0.286
2007,ecm_cep,ecm_cep,billions of us dollars (USD),40.038
2007,ecm_cep,els_cep,billions of us dollars (USD),0.024
2007,ecm_cep,imports,billions of us dollars (USD),32.713
2007,ecm_cep,margins,billions of us dollars (USD),20.983
2007,ecm_cep,oec_cep,billions of us dollars (USD),0.325
2007,ecm_cep,output,billions of us dollars (USD),40.72
2007,ecm_cep,prc_cep,billions of us dollars (USD),0.006
2007,ecm_cep,supply,billions of us dollars (USD),97.482
2007,ecm_cep,tax,billions of us dollars (USD),2.232
2007,ecm_cep,taxlessubsidies,billions of us dollars (USD),2.232
2007,ecm_cep,tel_cep,billions of us dollars (USD),0.039
2007,ecm_cep,trdtrn,billions of us dollars (USD),21.816
2007,ecm_cep,trncost,billions of us dollars (USD),0.833
2007,edu_con,basicsupply,billions of us dollars (USD),89.223
2007,edu_con,edu_con,billions of us dollars (USD),83.842
2007,edu_con,edu_slg,billions of us dollars (USD),4.656
2007,edu_con,fnd_fnd,billions of us dollars (USD),0.005
2007,edu_con,oes_edu,billions of us dollars (USD),0.029
2007,edu_con,output,billions of us dollars (USD),89.223
2007,edu_con,sec_edu,billions of us dollars (USD),0.325
2007,edu_con,supply,billions of us dollars (USD),89.223
2007,edu_con,uni_edu,billions of us dollars (USD),0.367
2007,eea_cep,ali_cep,billions of us dollars (USD),0.035
2007,eea_cep,basicsupply,billions of us dollars (USD),32.151
2007,eea_cep,brd_cep,billions of us dollars (USD),0.003
2007,eea_cep,eea_cep,billions of us dollars (USD),23.211
2007,eea_cep,imports,billions of us dollars (USD),7.754
2007,eea_cep,inv_che,billions of us dollars (USD),0.002
2007,eea_cep,irr_cep,billions of us dollars (USD),0.067
2007,eea_cep,ltf_eec,billions of us dollars (USD),0.021
2007,eea_cep,margins,billions of us dollars (USD),12.146
2007,eea_cep,oec_cep,billions of us dollars (USD),0.003
2007,eea_cep,orb_pla,billions of us dollars (USD),0.022
2007,eea_cep,output,billions of us dollars (USD),24.397
2007,eea_cep,pce_wht,billions of us dollars (USD),0.033
2007,eea_cep,phm_che,billions of us dollars (USD),0.016
2007,eea_cep,prc_cep,billions of us dollars (USD),0.004
2007,eea_cep,sas_mmf,billions of us dollars (USD),0.221
2007,eea_cep,smi_mmf,billions of us dollars (USD),0.761
2007,eea_cep,supply,billions of us dollars (USD),44.97
2007,eea_cep,tax,billions of us dollars (USD),0.299
2007,eea_cep,taxlessubsidies,billions of us dollars (USD),0.299
2007,eea_cep,trdtrn,billions of us dollars (USD),12.52
2007,eea_cep,trncost,billions of us dollars (USD),0.374
2007,eee_mot,basicsupply,billions of us dollars (USD),29.326
2007,eee_mot,brk_mot,billions of us dollars (USD),0.255
2007,eee_mot,duties,billions of us dollars (USD),0.135
2007,eee_mot,eee_mot,billions of us dollars (USD),16.832
2007,eee_mot,fom_pla,billions of us dollars (USD),0.155
2007,eee_mot,gas_mot,billions of us dollars (USD),0.6
2007,eee_mot,imports,billions of us dollars (USD),11.124
2007,eee_mot,margins,billions of us dollars (USD),7.782
2007,eee_mot,mat_mch,billions of us dollars (USD),0.002
2007,eee_mot,mbd_mot,billions of us dollars (USD),0.004
2007,eee_mot,mch_mch,billions of us dollars (USD),0.061
2007,eee_mot,mch_wht,billions of us dollars (USD),0.001
2007,eee_mot,mtg_eec,billions of us dollars (USD),0.021
2007,eee_mot,mtv_wht,billions of us dollars (USD),0.082
2007,eee_mot,oce_cep,billions of us dollars (USD),0.001
2007,eee_mot,omv_mot,billions of us dollars (USD),0.16
2007,eee_mot,output,billions of us dollars (USD),18.203
2007,eee_mot,pwr_eec,billions of us dollars (USD),0.002
2007,eee_mot,supply,billions of us dollars (USD),38.32
2007,eee_mot,tax,billions of us dollars (USD),0.725
2007,eee_mot,taxlessubsidies,billions of us dollars (USD),0.86
2007,eee_mot,trdtrn,billions of us dollars (USD),8.134
2007,eee_mot,trncost,billions of us dollars (USD),0.352
2007,eee_mot,wdv_eec,billions of us dollars (USD),0.027
2007,egg_agr,basicsupply,billions of us dollars (USD),33.052
2007,egg_agr,egg_agr,billions of us dollars (USD),32.995
2007,egg_agr,imports,billions of us dollars (USD),0.057
2007,egg_agr,margins,billions of us dollars (USD),3.0
2007,egg_agr,output,billions of us dollars (USD),32.995
2007,egg_agr,supply,billions of us dollars (USD),38.544
2007,egg_agr,tax,billions of us dollars (USD),0.234
2007,egg_agr,taxlessubsidies,billions of us dollars (USD),0.234
2007,egg_agr,trdtrn,billions of us dollars (USD),5.257
2007,egg_agr,trncost,billions of us dollars (USD),2.258
2007,elb_eec,basicsupply,billions of us dollars (USD),4.341
2007,elb_eec,duties,billions of us dollars (USD),0.047
2007,elb_eec,eee_mot,billions of us dollars (USD),0.003
2007,elb_eec,elb_eec,billions of us dollars (USD),1.91
2007,elb_eec,gla_nmp,billions of us dollars (USD),0.008
2007,elb_eec,imports,billions of us dollars (USD),2.368
2007,elb_eec,ltf_eec,billions of us dollars (USD),0.052
2007,elb_eec,margins,billions of us dollars (USD),2.665
2007,elb_eec,output,billions of us dollars (USD),1.973
2007,elb_eec,supply,billions of us dollars (USD),7.391
2007,elb_eec,tax,billions of us dollars (USD),0.295
2007,elb_eec,taxlessubsidies,billions of us dollars (USD),0.342
2007,elb_eec,trdtrn,billions of us dollars (USD),2.708
2007,elb_eec,trncost,billions of us dollars (USD),0.044
2007,ele_uti,basicsupply,billions of us dollars (USD),314.379
2007,ele_uti,ele_fen,billions of us dollars (USD),12.083
2007,ele_uti,ele_sle,billions of us dollars (USD),30.241
2007,ele_uti,ele_uti,billions of us dollars (USD),267.702
2007,ele_uti,ent_sle,billions of us dollars (USD),-0.077
2007,ele_uti,gas_uti,billions of us dollars (USD),1.016
2007,ele_uti,imports,billions of us dollars (USD),3.231
2007,ele_uti,output,billions of us dollars (USD),311.148
2007,ele_uti,supply,billions of us dollars (USD),339.196
2007,ele_uti,tax,billions of us dollars (USD),24.817
2007,ele_uti,taxlessubsidies,billions of us dollars (USD),24.817
2007,ele_uti,wat_uti,billions of us dollars (USD),0.183
2007,ele_wht,basicsupply,billions of us dollars (USD),36.976
2007,ele_wht,ele_wht,billions of us dollars (USD),36.976
2007,ele_wht,margins,billions of us dollars (USD),-6.239
2007,ele_wht,output,billions of us dollars (USD),36.976
2007,ele_wht,supply,billions of us dollars (USD),30.737
2007,ele_wht,trdtrn,billions of us dollars (USD),-6.239
2007,els_cep,basicsupply,billions of us dollars (USD),16.548
2007,els_cep,brd_cep,billions of us dollars (USD),0.027
2007,els_cep,duties,billions of us dollars (USD),0.052
2007,els_cep,els_cep,billions of us dollars (USD),11.762
2007,els_cep,imports,billions of us dollars (USD),4.338
2007,els_cep,margins,billions of us dollars (USD),1.466
2007,els_cep,mmo_cep,billions of us dollars (USD),0.048
2007,els_cep,oci_mch,billions of us dollars (USD),0.001
2007,els_cep,oec_cep,billions of us dollars (USD),0.03
2007,els_cep,oee_mch,billions of us dollars (USD),0.001
2007,els_cep,omv_mot,billions of us dollars (USD),0.002
2007,els_cep,oti_mch,billions of us dollars (USD),0.004
2007,els_cep,output,billions of us dollars (USD),12.21
2007,els_cep,prc_cep,billions of us dollars (USD),0.032
2007,els_cep,sdn_cep,billions of us dollars (USD),0.138
2007,els_cep,sem_cep,billions of us dollars (USD),0.034
2007,els_cep,supply,billions of us dollars (USD),18.449
2007,els_cep,tax,billions of us dollars (USD),0.038
2007,els_cep,taxlessubsidies,billions of us dollars (USD),0.09
2007,els_cep,tel_cep,billions of us dollars (USD),0.002
2007,els_cep,tfl_cep,billions of us dollars (USD),0.087
2007,els_cep,trdtrn,billions of us dollars (USD),1.81
2007,els_cep,trncost,billions of us dollars (USD),0.344
2007,els_cep,wcm_cep,billions of us dollars (USD),0.04
2007,emp_adm,basicsupply,billions of us dollars (USD),177.929
2007,emp_adm,cus_com,billions of us dollars (USD),1.406
2007,emp_adm,dpr_dat,billions of us dollars (USD),0.095
2007,emp_adm,emp_adm,billions of us dollars (USD),173.621
2007,emp_adm,imports,billions of us dollars (USD),0.712
2007,emp_adm,mgt_tsv,billions of us dollars (USD),1.105
2007,emp_adm,ocs_com,billions of us dollars (USD),0.378
2007,emp_adm,output,billions of us dollars (USD),177.217
2007,emp_adm,supply,billions of us dollars (USD),178.225
2007,emp_adm,sys_com,billions of us dollars (USD),0.611
2007,emp_adm,tax,billions of us dollars (USD),0.296
2007,emp_adm,taxlessubsidies,billions of us dollars (USD),0.296
2007,ent_sle,basicsupply,billions of us dollars (USD),68.019
2007,ent_sle,ent_sle,billions of us dollars (USD),66.637
2007,ent_sle,output,billions of us dollars (USD),68.019
2007,ent_sle,supply,billions of us dollars (USD),68.019
2007,ent_sle,wat_uti,billions of us dollars (USD),1.382
2007,env_tsv,basicsupply,billions of us dollars (USD),31.88
2007,env_tsv,env_tsv,billions of us dollars (USD),30.384
2007,env_tsv,fdd_fdd,billions of us dollars (USD),0.158
2007,env_tsv,inv_adm,billions of us dollars (USD),0.05
2007,env_tsv,mgt_tsv,billions of us dollars (USD),0.192
2007,env_tsv,off_adm,billions of us dollars (USD),0.014
2007,env_tsv,oth_slg,billions of us dollars (USD),0.593
2007,env_tsv,output,billions of us dollars (USD),31.88
2007,env_tsv,sci_tsv,billions of us dollars (USD),0.421
2007,env_tsv,supply,billions of us dollars (USD),31.919
2007,env_tsv,tax,billions of us dollars (USD),0.039
2007,env_tsv,taxlessubsidies,billions of us dollars (USD),0.039
2007,env_tsv,wst_wst,billions of us dollars (USD),0.067
2007,eqr_osv,atr_osv,billions of us dollars (USD),0.002
2007,eqr_osv,basicsupply,billions of us dollars (USD),38.872
2007,eqr_osv,cus_com,billions of us dollars (USD),0.013
2007,eqr_osv,ele_wht,billions of us dollars (USD),0.664
2007,eqr_osv,eqr_osv,billions of us dollars (USD),17.844
2007,eqr_osv,gmt_gmt,billions of us dollars (USD),0.21
2007,eqr_osv,hgr_osv,billions of us dollars (USD),0.031
2007,eqr_osv,hha_wht,billions of us dollars (USD),1.662
2007,eqr_osv,imr_osv,billions of us dollars (USD),0.156
2007,eqr_osv,mch_wht,billions of us dollars (USD),0.253
2007,eqr_osv,mkt_tsv,billions of us dollars (USD),0.015
2007,eqr_osv,ndg_wht,billions of us dollars (USD),0.134
2007,eqr_osv,non_ott,billions of us dollars (USD),0.238
2007,eqr_osv,ocs_com,billions of us dollars (USD),0.015
2007,eqr_osv,oth_ott,billions of us dollars (USD),2.939
2007,eqr_osv,output,billions of us dollars (USD),38.872
2007,eqr_osv,pce_wht,billions of us dollars (USD),13.21
2007,eqr_osv,pht_tsv,billions of us dollars (USD),0.001
2007,eqr_osv,rad_brd,billions of us dollars (USD),0.047
2007,eqr_osv,sat_brd,billions of us dollars (USD),0.088
2007,eqr_osv,supply,billions of us dollars (USD),39.52
2007,eqr_osv,sys_com,billions of us dollars (USD),0.056
2007,eqr_osv,tax,billions of us dollars (USD),0.648
2007,eqr_osv,taxlessubsidies,billions of us dollars (USD),0.648
2007,eqr_osv,wls_brd,billions of us dollars (USD),0.948
2007,eqr_osv,wtl_brd,billions of us dollars (USD),0.346
2007,fab_fmt,amn_fmt,billions of us dollars (USD),0.029
2007,fab_fmt,basicsupply,billions of us dollars (USD),7.269
2007,fab_fmt,fab_fmt,billions of us dollars (USD),6.96
2007,fab_fmt,margins,billions of us dollars (USD),1.078
2007,fab_fmt,mch_fmt,billions of us dollars (USD),0.024
2007,fab_fmt,mtt_fmt,billions of us dollars (USD),0.009
2007,fab_fmt,omf_fmt,billions of us dollars (USD),0.032
2007,fab_fmt,omm_mmf,billions of us dollars (USD),0.03
2007,fab_fmt,orn_fmt,billions of us dollars (USD),0.016
2007,fab_fmt,output,billions of us dollars (USD),7.269
2007,fab_fmt,plt_fmt,billions of us dollars (USD),0.034
2007,fab_fmt,rol_fmt,billions of us dollars (USD),0.002
2007,fab_fmt,supply,billions of us dollars (USD),8.539
2007,fab_fmt,tax,billions of us dollars (USD),0.05
2007,fab_fmt,taxlessubsidies,billions of us dollars (USD),0.05
2007,fab_fmt,trdtrn,billions of us dollars (USD),1.22
2007,fab_fmt,trncost,billions of us dollars (USD),0.142
2007,fab_fmt,vlv_fmt,billions of us dollars (USD),0.022
2007,fab_fmt,wdv_eec,billions of us dollars (USD),0.108
2007,fac_adm,basicsupply,billions of us dollars (USD),27.055
2007,fac_adm,env_tsv,billions of us dollars (USD),0.051
2007,fac_adm,fac_adm,billions of us dollars (USD),26.413
2007,fac_adm,off_adm,billions of us dollars (USD),0.591
2007,fac_adm,output,billions of us dollars (USD),27.055
2007,fac_adm,supply,billions of us dollars (USD),27.177
2007,fac_adm,tax,billions of us dollars (USD),0.122
2007,fac_adm,taxlessubsidies,billions of us dollars (USD),0.122
2007,fat_fbp,asp_fbp,billions of us dollars (USD),0.006
2007,fat_fbp,basicsupply,billions of us dollars (USD),12.971
2007,fat_fbp,can_fbp,billions of us dollars (USD),0.007
2007,fat_fbp,duties,billions of us dollars (USD),0.002
2007,fat_fbp,fat_fbp,billions of us dollars (USD),11.014
2007,fat_fbp,imports,billions of us dollars (USD),0.149
2007,fat_fbp,margins,billions of us dollars (USD),3.756
2007,fat_fbp,mlk_fbp,billions of us dollars (USD),0.02
2007,fat_fbp,output,billions of us dollars (USD),12.822
2007,fat_fbp,soy_fbp,billions of us dollars (USD),1.719
2007,fat_fbp,spc_fbp,billions of us dollars (USD),0.055
2007,fat_fbp,supply,billions of us dollars (USD),17.243
2007,fat_fbp,tax,billions of us dollars (USD),0.245
2007,fat_fbp,taxlessubsidies,billions of us dollars (USD),0.248
2007,fat_fbp,trdtrn,billions of us dollars (USD),4.024
2007,fat_fbp,trncost,billions of us dollars (USD),0.268
2007,fat_fbp,wet_fbp,billions of us dollars (USD),0.002
2007,fbt_fbt,amd_amd,billions of us dollars (USD),0.329
2007,fbt_fbt,basicsupply,billions of us dollars (USD),153.681
2007,fbt_fbt,cmg_rnt,billions of us dollars (USD),1.58
2007,fbt_fbt,ent_sle,billions of us dollars (USD),2.014
2007,fbt_fbt,fbt_fbt,billions of us dollars (USD),149.318
2007,fbt_fbt,ful_res,billions of us dollars (USD),0.147
2007,fbt_fbt,grd_grd,billions of us dollars (USD),0.001
2007,fbt_fbt,lim_res,billions of us dollars (USD),0.095
2007,fbt_fbt,margins,billions of us dollars (USD),-153.681
2007,fbt_fbt,ofd_res,billions of us dollars (USD),0.191
2007,fbt_fbt,output,billions of us dollars (USD),153.681
2007,fbt_fbt,sce_otr,billions of us dollars (USD),0.006
2007,fbt_fbt,trdtrn,billions of us dollars (USD),-153.681
2007,fdd_fdd,basicsupply,billions of us dollars (USD),528.119
2007,fdd_fdd,fdd_fdd,billions of us dollars (USD),528.119
2007,fdd_fdd,output,billions of us dollars (USD),528.119
2007,fdd_fdd,supply,billions of us dollars (USD),528.119
2007,fht_fof,basicsupply,billions of us dollars (USD),18.315
2007,fht_fof,duties,billions of us dollars (USD),0.004
2007,fht_fof,fht_fof,billions of us dollars (USD),6.459
2007,fht_fof,imports,billions of us dollars (USD),11.631
2007,fht_fof,margins,billions of us dollars (USD),2.221
2007,fht_fof,oth_agr,billions of us dollars (USD),0.001
2007,fht_fof,oth_slg,billions of us dollars (USD),0.225
2007,fht_fof,output,billions of us dollars (USD),6.684
2007,fht_fof,supply,billions of us dollars (USD),22.37
2007,fht_fof,tax,billions of us dollars (USD),0.636
2007,fht_fof,taxlessubsidies,billions of us dollars (USD),0.641
2007,fht_fof,trdtrn,billions of us dollars (USD),3.414
2007,fht_fof,trncost,billions of us dollars (USD),1.193
2007,fin_fin,basicsupply,billions of us dollars (USD),136.23
2007,fin_fin,fin_fin,billions of us dollars (USD),114.221
2007,fin_fin,fnd_fnd,billions of us dollars (USD),0.083
2007,fin_fin,oth_slg,billions of us dollars (USD),21.926
2007,fin_fin,output,billions of us dollars (USD),136.23
2007,fin_fin,supply,billions of us dollars (USD),136.23
2007,fld_mch,aen_ote,billions of us dollars (USD),0.038
2007,fld_mch,basicsupply,billions of us dollars (USD),11.74
2007,fld_mch,ceh_fmt,billions of us dollars (USD),0.003
2007,fld_mch,cut_mch,billions of us dollars (USD),0.002
2007,fld_mch,eee_mot,billions of us dollars (USD),0.01
2007,fld_mch,fld_mch,billions of us dollars (USD),7.785
2007,fld_mch,imports,billions of us dollars (USD),3.022
2007,fld_mch,margins,billions of us dollars (USD),1.539
2007,fld_mch,mat_mch,billions of us dollars (USD),0.011
2007,fld_mch,mct_mch,billions of us dollars (USD),0.015
2007,fld_mch,mis_ote,billions of us dollars (USD),0.18
2007,fld_mch,oar_ote,billions of us dollars (USD),0.105
2007,fld_mch,ogp_mch,billions of us dollars (USD),0.019
2007,fld_mch,omv_mot,billions of us dollars (USD),0.001
2007,fld_mch,output,billions of us dollars (USD),8.717
2007,fld_mch,ppe_mch,billions of us dollars (USD),0.001
2007,fld_mch,pwr_mch,billions of us dollars (USD),0.003
2007,fld_mch,sdn_cep,billions of us dollars (USD),0.004
2007,fld_mch,supply,billions of us dollars (USD),13.565
2007,fld_mch,tax,billions of us dollars (USD),0.047
2007,fld_mch,taxlessubsidies,billions of us dollars (USD),0.047
2007,fld_mch,trdtrn,billions of us dollars (USD),1.778
2007,fld_mch,trncost,billions of us dollars (USD),0.238
2007,fld_mch,vlv_fmt,billions of us dollars (USD),0.541
2007,flo_agr,basicsupply,billions of us dollars (USD),20.479
2007,flo_agr,duties,billions of us dollars (USD),0.013
2007,flo_agr,edu_slg,billions of us dollars (USD),0.004
2007,flo_agr,flo_agr,billions of us dollars (USD),18.309
2007,flo_agr,imports,billions of us dollars (USD),1.958
2007,flo_agr,log_fof,billions of us dollars (USD),0.039
2007,flo_agr,margins,billions of us dollars (USD),13.731
2007,flo_agr,oth_ott,billions of us dollars (USD),0.168
2007,flo_agr,output,billions of us dollars (USD),18.52
2007,flo_agr,supply,billions of us dollars (USD),37.644
2007,flo_agr,tax,billions of us dollars (USD),1.283
2007,flo_agr,taxlessubsidies,billions of us dollars (USD),1.296
2007,flo_agr,trdtrn,billions of us dollars (USD),15.869
2007,flo_agr,trncost,billions of us dollars (USD),2.139
2007,flr_fbp,asp_fbp,billions of us dollars (USD),0.02
2007,flr_fbp,basicsupply,billions of us dollars (USD),13.653
2007,flr_fbp,brk_fbp,billions of us dollars (USD),0.002
2007,flr_fbp,cok_fbp,billions of us dollars (USD),0.01
2007,flr_fbp,duties,billions of us dollars (USD),0.008
2007,flr_fbp,flr_fbp,billions of us dollars (USD),12.322
2007,flr_fbp,imports,billions of us dollars (USD),0.753
2007,flr_fbp,margins,billions of us dollars (USD),3.385
2007,flr_fbp,oaf_fbp,billions of us dollars (USD),0.129
2007,flr_fbp,obo_che,billions of us dollars (USD),0.095
2007,flr_fbp,output,billions of us dollars (USD),12.9
2007,flr_fbp,snk_fbp,billions of us dollars (USD),0.02
2007,flr_fbp,soy_fbp,billions of us dollars (USD),0.2
2007,flr_fbp,spc_fbp,billions of us dollars (USD),0.096
2007,flr_fbp,supply,billions of us dollars (USD),18.215
2007,flr_fbp,tax,billions of us dollars (USD),0.188
2007,flr_fbp,taxlessubsidies,billions of us dollars (USD),0.196
2007,flr_fbp,trdtrn,billions of us dollars (USD),4.366
2007,flr_fbp,trncost,billions of us dollars (USD),0.982
2007,flr_fbp,wet_fbp,billions of us dollars (USD),0.006
2007,fmf_che,basicsupply,billions of us dollars (USD),25.798
2007,fmf_che,fmf_che,billions of us dollars (USD),17.107
2007,fmf_che,imports,billions of us dollars (USD),7.78
2007,fmf_che,margins,billions of us dollars (USD),8.495
2007,fmf_che,oaf_fbp,billions of us dollars (USD),0.008
2007,fmf_che,obi_che,billions of us dollars (USD),0.191
2007,fmf_che,obo_che,billions of us dollars (USD),0.377
2007,fmf_che,oil_oil,billions of us dollars (USD),0.29
2007,fmf_che,output,billions of us dollars (USD),18.018
2007,fmf_che,owp_wpd,billions of us dollars (USD),0.001
2007,fmf_che,pag_che,billions of us dollars (USD),0.044
2007,fmf_che,supply,billions of us dollars (USD),35.966
2007,fmf_che,tax,billions of us dollars (USD),0.235
2007,fmf_che,taxlessubsidies,billions of us dollars (USD),0.235
2007,fmf_che,trdtrn,billions of us dollars (USD),9.932
2007,fmf_che,trncost,billions of us dollars (USD),1.437
2007,fmf_pmt,basicsupply,billions of us dollars (USD),19.681
2007,fmf_pmt,brk_mot,billions of us dollars (USD),0.06
2007,fmf_pmt,duties,billions of us dollars (USD),0.005
2007,fmf_pmt,fmf_pmt,billions of us dollars (USD),18.22
2007,fmf_pmt,imports,billions of us dollars (USD),1.121
2007,fmf_pmt,margins,billions of us dollars (USD),1.591
2007,fmf_pmt,nff_pmt,billions of us dollars (USD),0.223
2007,fmf_pmt,oti_mch,billions of us dollars (USD),0.026
2007,fmf_pmt,output,billions of us dollars (USD),18.56
2007,fmf_pmt,spd_mch,billions of us dollars (USD),0.017
2007,fmf_pmt,supply,billions of us dollars (USD),21.715
2007,fmf_pmt,tax,billions of us dollars (USD),0.037
2007,fmf_pmt,taxlessubsidies,billions of us dollars (USD),0.042
2007,fmf_pmt,trdtrn,billions of us dollars (USD),1.992
2007,fmf_pmt,trncost,billions of us dollars (USD),0.402
2007,fmf_pmt,vlv_fmt,billions of us dollars (USD),0.015
2007,fml_tex,abr_nmp,billions of us dollars (USD),0.033
2007,fml_tex,alu_pmt,billions of us dollars (USD),0.002
2007,fml_tex,app_alt,billions of us dollars (USD),0.049
2007,fml_tex,basicsupply,billions of us dollars (USD),19.163
2007,fml_tex,duties,billions of us dollars (USD),0.363
2007,fml_tex,fml_tex,billions of us dollars (USD),13.209
2007,fml_tex,fyt_tex,billions of us dollars (USD),0.063
2007,fml_tex,fzn_fbp,billions of us dollars (USD),0.001
2007,fml_tex,imports,billions of us dollars (USD),5.457
2007,fml_tex,lin_tex,billions of us dollars (USD),0.001
2007,fml_tex,margins,billions of us dollars (USD),4.414
2007,fml_tex,omm_mmf,billions of us dollars (USD),0.035
2007,fml_tex,opm_pla,billions of us dollars (USD),0.007
2007,fml_tex,otp_tex,billions of us dollars (USD),0.032
2007,fml_tex,output,billions of us dollars (USD),13.706
2007,fml_tex,pbm_ppd,billions of us dollars (USD),0.001
2007,fml_tex,ppb_ppd,billions of us dollars (USD),0.007
2007,fml_tex,ppm_ppd,billions of us dollars (USD),0.072
2007,fml_tex,pri_pri,billions of us dollars (USD),0.013
2007,fml_tex,rug_tex,billions of us dollars (USD),0.002
2007,fml_tex,sas_mmf,billions of us dollars (USD),0.008
2007,fml_tex,supply,billions of us dollars (USD),24.974
2007,fml_tex,tax,billions of us dollars (USD),0.28
2007,fml_tex,taxlessubsidies,billions of us dollars (USD),0.642
2007,fml_tex,toi_ppd,billions of us dollars (USD),0.005
2007,fml_tex,trdtrn,billions of us dollars (USD),5.169
2007,fml_tex,trncost,billions of us dollars (USD),0.754
2007,fml_tex,txf_tex,billions of us dollars (USD),0.167
2007,fnd_fnd,basicsupply,billions of us dollars (USD),272.353
2007,fnd_fnd,fnd_fnd,billions of us dollars (USD),272.353
2007,fnd_fnd,output,billions of us dollars (USD),272.353
2007,fnd_fnd,supply,billions of us dollars (USD),272.353
2007,fom_pla,basicsupply,billions of us dollars (USD),7.56
2007,fom_pla,eee_mot,billions of us dollars (USD),0.016
2007,fom_pla,fom_pla,billions of us dollars (USD),6.559
2007,fom_pla,margins,billions of us dollars (USD),2.996
2007,fom_pla,nfm_pmt,billions of us dollars (USD),0.008
2007,fom_pla,omf_fmt,billions of us dollars (USD),0.097
2007,fom_pla,opm_pla,billions of us dollars (USD),0.269
2007,fom_pla,orn_fmt,billions of us dollars (USD),0.012
2007,fom_pla,output,billions of us dollars (USD),7.56
2007,fom_pla,pbc_ppd,billions of us dollars (USD),0.07
2007,fom_pla,pmr_che,billions of us dollars (USD),0.363
2007,fom_pla,ppp_pla,billions of us dollars (USD),0.081
2007,fom_pla,supply,billions of us dollars (USD),10.879
2007,fom_pla,tax,billions of us dollars (USD),0.172
2007,fom_pla,taxlessubsidies,billions of us dollars (USD),0.172
